"loc09_id";"loc09_loc08_id";"loc09_nam";"loc09_typ";"loc09_text_beschr";"loc09_text_bem";"loc09_text_lit";"x";"y";"loc09_autochron"
5805;5805;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5806;5806;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5807;5807;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
5808;5808;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5809;5809;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5810;5810;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
5811;5811;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5812;5812;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
5813;5813;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
5814;5814;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5815;5815;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5816;5816;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5817;5817;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5818;5818;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5819;5819;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5820;5820;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5821;5821;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5822;5822;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5823;5823;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5824;5824;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
5825;5825;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5826;5826;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit>Latène-A1,"
5827;5827;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5828;5828;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5829;5829;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5830;5830;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5831;5831;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5832;5832;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5833;5833;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5834;5834;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5835;5835;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5836;5836;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5837;5837;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
5838;5838;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5839;5839;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5840;5840;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-C,"
5842;5842;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5843;5843;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5844;5844;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5845;5845;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5846;5846;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5847;5847;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5848;5848;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-C,"
5849;5849;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5850;5850;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5851;5851;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5852;5852;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
5853;5853;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-C,"
5854;5854;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-C,"
5855;5855;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5856;5856;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5857;5857;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5858;5858;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5859;5859;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5860;5860;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
5861;5861;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5862;5862;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5863;5863;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5864;5864;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5865;5865;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5866;5866;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5867;5867;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5868;5868;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5869;5869;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5870;5870;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D1,"
5871;5871;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5872;5872;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5873;5873;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5874;5874;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5875;5875;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5876;5876;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5878;5878;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5879;5879;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5880;5880;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5881;5881;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5882;5882;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5883;5883;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5884;5884;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5885;5885;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5886;5886;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-C,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5887;5887;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5888;5888;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5889;5889;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5890;5890;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-C,"
13658;15152;"neuer Datensatz";224;"";"";"";;;"undatiert"
5891;5891;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5892;5892;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5893;5893;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5894;5894;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5895;5895;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5897;5897;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5898;5898;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A,"
5899;5899;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5900;5900;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5901;5901;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
5902;5902;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5903;5903;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5904;5904;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5905;5905;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5906;5906;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5907;5907;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5908;5908;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5909;5909;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-C,"
5910;5910;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5911;5911;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5912;5912;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5913;5913;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5914;5914;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5916;5916;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5917;5917;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5918;5918;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5919;5919;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5920;5920;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5921;5921;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5922;5922;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5923;5923;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5924;5924;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5925;5925;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5926;5926;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-C,"
5927;5927;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5928;5928;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D2,"
5929;5929;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5930;5930;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
5931;5931;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5932;5932;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5933;5933;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5934;5934;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5935;5935;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5936;5936;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5937;5937;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D2,"
5938;5938;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5939;5939;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5940;5940;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5941;5941;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5942;5942;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5943;5943;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5944;5944;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5945;5945;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5946;5946;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5947;5947;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5948;5948;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5949;5949;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5950;5950;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5951;5951;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5952;5952;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5953;5953;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5954;5954;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A1,"
5955;5955;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
5956;5956;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,Eisenzeit>Jüngere Latènezeit>Latène-D,"
5957;5957;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5958;5958;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5959;5959;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5960;5960;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5961;5961;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A,"
5962;5962;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5963;5963;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5964;5964;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5965;5965;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5966;5966;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,"
5967;5967;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5968;5968;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5969;5969;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D3,"
5970;5970;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5971;5971;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D2,"
5972;5972;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5973;5973;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5975;5975;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5976;5976;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5977;5977;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5978;5978;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5979;5979;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5980;5980;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5981;5981;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5982;5982;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
5983;5983;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5984;5984;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5985;5985;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5986;5986;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5987;5987;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
5988;5988;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5989;5989;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5990;5990;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5991;5991;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5992;5992;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
5993;5993;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
5994;5994;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5995;5995;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5996;5996;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5997;5997;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
5998;5998;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D3,"
5999;5999;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D3,"
6000;6000;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6001;6001;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6002;6002;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6003;6003;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6004;6004;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6005;6005;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6006;6006;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6007;6007;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6008;6008;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
6009;6009;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6010;6010;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6011;6011;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6012;6012;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6013;6013;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6014;6014;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6015;6015;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6016;6016;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6017;6017;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6018;6018;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-A1,"
6019;6019;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6020;6020;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6021;6021;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
6022;6022;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6023;6023;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6024;6024;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6025;6025;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6026;6026;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6027;6027;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
6028;6028;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6029;6029;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6030;6030;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6031;6031;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"undatiert"
6032;6032;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
