"h_loc07_id";"form";"dmbreite";"laenge";"hoehe";"grabzahl";"steinkranz";"kreisgraben";"pfosten";"stele";"stratigraphie";"h_bem";"pfostenstellungen"
5743;384;0;0;0;0;f;f;f;f;f;"leer";f
5744;384;0;0;0;0;f;f;f;f;f;"leer";f
5745;384;0;0;0;0;f;f;f;f;f;"leer";f
5746;384;0;0;0;0;f;f;f;f;f;"leer";f
5747;384;0;0;0;0;f;f;f;f;f;"leer";f
5748;384;0;0;0;0;f;f;f;f;f;"leer";f
5749;384;0;0;0;0;f;f;f;f;f;"leer";f
5750;384;0;0;0;0;f;f;f;f;f;"leer";f
5751;384;0;0;0;0;f;f;f;f;f;"leer";f
5752;384;0;0;0;0;f;f;f;f;f;"leer";f
5753;384;0;0;0;0;f;f;f;f;f;"leer";f
5754;384;0;0;0;0;f;f;f;f;f;"leer";f
5755;384;0;0;0;0;f;f;f;f;f;"leer";f
5756;384;0;0;0;0;f;f;f;f;f;"leer";f
5757;384;0;0;0;0;f;f;f;f;f;"leer";f
5758;384;0;0;0;0;f;f;f;f;f;"leer";f
5759;384;0;0;0;0;f;f;f;f;f;"leer";f
5760;384;0;0;0;0;f;f;f;f;f;"leer";f
5761;384;0;0;0;0;f;f;f;f;f;"leer";f
5762;384;0;0;0;0;f;f;f;f;f;"leer";f
5763;384;0;0;0;0;f;f;f;f;f;"leer";f
5764;384;0;0;0;0;f;f;f;f;f;"leer";f
5765;384;0;0;0;0;f;f;f;f;f;"leer";f
5766;384;0;0;0;0;f;f;f;f;f;"leer";f
5767;384;0;0;0;0;f;f;f;f;f;"leer";f
5768;384;0;0;0;0;f;f;f;f;f;"leer";f
5769;384;0;0;0;0;f;f;f;f;f;"leer";f
5770;384;0;0;0;0;f;f;f;f;f;"leer";f
5771;384;0;0;0;0;f;f;f;f;f;"leer";f
5772;384;0;0;0;0;f;f;f;f;f;"leer";f
5773;384;0;0;0;0;f;f;f;f;f;"leer";f
5774;384;0;0;0;0;f;f;f;f;f;"leer";f
5775;384;0;0;0;0;f;f;f;f;f;"leer";f
5776;384;0;0;0;0;f;f;f;f;f;"leer";f
5777;384;0;0;0;0;f;f;f;f;f;"leer";f
5778;384;0;0;0;0;f;f;f;f;f;"leer";f
5779;384;0;0;0;0;f;f;f;f;f;"leer";f
5780;384;0;0;0;0;f;f;f;f;f;"leer";f
5781;384;0;0;0;0;f;f;f;f;f;"leer";f
5782;384;0;0;0;0;f;f;f;f;f;"leer";f
5783;384;0;0;0;0;f;f;f;f;f;"leer";f
5603;384;0;0;0;0;f;f;f;f;f;"leer";f
5604;384;0;0;0;0;f;f;f;f;f;"leer";f
5605;384;0;0;0;0;f;f;f;f;f;"leer";f
5606;384;0;0;0;0;f;f;f;f;f;"leer";f
5607;384;0;0;0;0;f;f;f;f;f;"leer";f
5608;384;0;0;0;0;f;f;f;f;f;"leer";f
5609;384;0;0;0;0;f;f;f;f;f;"leer";f
5610;384;0;0;0;0;f;f;f;f;f;"leer";f
5611;384;0;0;0;0;f;f;f;f;f;"leer";f
5612;384;0;0;0;0;f;f;f;f;f;"leer";f
5613;384;0;0;0;0;f;f;f;f;f;"leer";f
5614;384;0;0;0;0;f;f;f;f;f;"leer";f
5615;384;0;0;0;0;f;f;f;f;f;"leer";f
5616;384;0;0;0;0;f;f;f;f;f;"leer";f
5617;384;0;0;0;0;f;f;f;f;f;"leer";f
5618;384;0;0;0;0;f;f;f;f;f;"leer";f
5619;384;0;0;0;0;f;f;f;f;f;"leer";f
5620;384;0;0;0;0;f;f;f;f;f;"leer";f
5621;384;0;0;0;0;f;f;f;f;f;"leer";f
5622;384;0;0;0;0;f;f;f;f;f;"leer";f
5623;384;0;0;0;0;f;f;f;f;f;"leer";f
5625;384;0;0;0;0;f;f;f;f;f;"leer";f
5640;384;0;0;0;0;f;f;f;f;f;"leer";f
5641;384;0;0;0;0;f;f;f;f;f;"leer";f
5642;384;0;0;0;0;f;f;f;f;f;"leer";f
5643;384;0;0;0;0;f;f;f;f;f;"leer";f
5644;384;0;0;0;0;f;f;f;f;f;"leer";f
5645;384;0;0;0;0;f;f;f;f;f;"leer";f
4842;380;9;0;0;0;f;f;f;f;f;"Moeglicherw. inzwischen ueberbauter Huegel (Hgl. 113 nach Steiner)
";f
14343;381;5;0;0.4;0;f;f;f;f;f;"leer
";f
5651;384;0;0;0;0;f;f;f;f;f;"leer";f
5232;384;0;0;0;2;f;f;f;f;f;"Huegel II
";f
5658;384;0;0;0;0;f;f;f;f;f;"leer";f
5659;384;0;0;0;0;f;f;f;f;f;"leer";f
5660;384;0;0;0;0;f;f;f;f;f;"leer";f
5661;384;0;0;0;0;f;f;f;f;f;"leer";f
5662;384;0;0;0;0;f;f;f;f;f;"leer";f
5663;384;0;0;0;0;f;f;f;f;f;"leer";f
5664;384;0;0;0;0;f;f;f;f;f;"leer";f
5665;384;0;0;0;0;f;f;f;f;f;"leer";f
5666;384;0;0;0;0;f;f;f;f;f;"leer";f
5667;384;0;0;0;0;f;f;f;f;f;"leer";f
5668;384;0;0;0;0;f;f;f;f;f;"leer";f
5669;384;0;0;0;0;f;f;f;f;f;"leer";f
5670;384;0;0;0;0;f;f;f;f;f;"leer";f
5671;384;0;0;0;0;f;f;f;f;f;"leer";f
5672;384;0;0;0;0;f;f;f;f;f;"leer";f
5673;384;0;0;0;0;f;f;f;f;f;"leer";f
5674;384;0;0;0;0;f;f;f;f;f;"leer";f
5675;384;0;0;0;0;f;f;f;f;f;"leer";f
5676;384;0;0;0;0;f;f;f;f;f;"leer";f
5677;384;0;0;0;0;f;f;f;f;f;"leer";f
5678;384;0;0;0;0;f;f;f;f;f;"leer";f
5679;384;0;0;0;0;f;f;f;f;f;"leer";f
5680;384;0;0;0;0;f;f;f;f;f;"leer";f
5681;384;0;0;0;0;f;f;f;f;f;"leer";f
5682;384;0;0;0;0;f;f;f;f;f;"leer";f
5683;384;0;0;0;0;f;f;f;f;f;"leer";f
5684;384;0;0;0;0;f;f;f;f;f;"leer";f
5685;384;0;0;0;0;f;f;f;f;f;"leer";f
5686;384;0;0;0;0;f;f;f;f;f;"leer";f
5687;384;0;0;0;0;f;f;f;f;f;"leer";f
5688;384;0;0;0;0;f;f;f;f;f;"leer";f
5689;384;0;0;0;0;f;f;f;f;f;"leer";f
5690;384;0;0;0;0;f;f;f;f;f;"leer";f
5691;384;0;0;0;0;f;f;f;f;f;"leer";f
5505;384;0;0;0;0;f;f;f;f;f;"leer";f
5506;384;0;0;0;0;f;f;f;f;f;"leer";f
5507;384;0;0;0;0;f;f;f;f;f;"leer";f
5508;384;0;0;0;0;f;f;f;f;f;"leer";f
5509;384;0;0;0;0;f;f;f;f;f;"leer";f
5510;384;0;0;0;0;f;f;f;f;f;"leer";f
5511;384;0;0;0;0;f;f;f;f;f;"leer";f
5512;384;0;0;0;0;f;f;f;f;f;"leer";f
5513;384;0;0;0;0;f;f;f;f;f;"leer";f
5515;384;0;0;0;0;f;f;f;f;f;"leer";f
5550;380;0;0;0;0;f;f;f;f;f;"leer
";f
5529;384;0;0;0;0;f;f;f;f;f;"leer";f
5530;384;0;0;0;0;f;f;f;f;f;"leer";f
5531;384;0;0;0;0;f;f;f;f;f;"leer";f
5532;384;0;0;0;0;f;f;f;f;f;"leer";f
5533;384;0;0;0;0;f;f;f;f;f;"leer";f
5534;384;0;0;0;0;f;f;f;f;f;"leer";f
5535;384;0;0;0;0;f;f;f;f;f;"leer";f
5536;384;0;0;0;0;f;f;f;f;f;"leer";f
5537;384;0;0;0;0;f;f;f;f;f;"leer";f
5539;384;0;0;0;0;f;f;f;f;f;"leer";f
5551;384;0;0;0;0;f;f;f;f;f;"leer";f
5553;384;0;0;0;0;f;f;f;f;f;"leer";f
5554;384;0;0;0;0;f;f;f;f;f;"leer";f
5555;384;0;0;0;0;f;f;f;f;f;"leer";f
5556;384;0;0;0;0;f;f;f;f;f;"leer";f
5558;384;0;0;0;0;f;f;f;f;f;"leer";f
5559;384;0;0;0;0;f;f;f;f;f;"leer";f
5560;384;0;0;0;0;f;f;f;f;f;"leer";f
5571;384;0;0;0;0;f;f;f;f;f;"leer";f
5591;384;0;0;0;0;f;f;f;f;f;"leer";f
5592;384;0;0;0;0;f;f;f;f;f;"leer";f
5593;384;0;0;0;0;f;f;f;f;f;"leer";f
5594;384;0;0;0;0;f;f;f;f;f;"leer";f
5595;384;0;0;0;0;f;f;f;f;f;"leer";f
5596;384;0;0;0;0;f;f;f;f;f;"leer";f
5597;384;0;0;0;0;f;f;f;f;f;"leer";f
5598;384;0;0;0;0;f;f;f;f;f;"leer";f
5599;384;0;0;0;0;f;f;f;f;f;"leer";f
5405;384;0;0;0;0;f;f;f;f;f;"leer";f
5406;384;0;0;0;0;f;f;f;f;f;"leer";f
5407;384;0;0;0;0;f;f;f;f;f;"leer";f
5408;384;0;0;0;0;f;f;f;f;f;"leer";f
5412;384;0;0;0;0;f;f;f;f;f;"leer";f
5413;384;0;0;0;0;f;f;f;f;f;"leer";f
5432;384;0;0;0;0;f;f;f;f;f;"leer";f
5433;384;0;0;0;0;f;f;f;f;f;"leer";f
5442;384;0;0;0;0;f;f;f;f;f;"leer";f
5444;384;0;0;0;0;f;f;f;f;f;"leer";f
5445;384;0;0;0;0;f;f;f;f;f;"leer";f
5449;384;0;0;0;0;f;f;f;f;f;"leer";f
5450;384;0;0;0;0;f;f;f;f;f;"leer";f
5451;384;0;0;0;0;f;f;f;f;f;"leer";f
5453;384;0;0;0;0;f;f;f;f;f;"leer";f
5454;384;0;0;0;0;f;f;f;f;f;"leer";f
5457;384;0;0;0;0;f;f;f;f;f;"leer";f
5458;384;0;0;0;0;f;f;f;f;f;"leer";f
5459;384;0;0;0;0;f;f;f;f;f;"leer";f
5469;384;0;0;0;0;f;f;f;f;f;"leer";f
5470;384;0;0;0;0;f;f;f;f;f;"leer";f
5475;384;0;0;0;0;f;f;f;f;f;"leer";f
5484;384;0;0;0;0;f;f;f;f;f;"leer";f
5485;384;0;0;0;0;f;f;f;f;f;"leer";f
5486;384;0;0;0;0;f;f;f;f;f;"leer";f
5487;384;0;0;0;0;f;f;f;f;f;"leer";f
5488;384;0;0;0;0;f;f;f;f;f;"leer";f
5489;384;0;0;0;0;f;f;f;f;f;"leer";f
5490;384;0;0;0;0;f;f;f;f;f;"leer";f
5491;384;0;0;0;0;f;f;f;f;f;"leer";f
5492;384;0;0;0;0;f;f;f;f;f;"leer";f
5498;384;0;0;0;0;f;f;f;f;f;"leer";f
5499;384;0;0;0;0;f;f;f;f;f;"leer";f
5500;384;0;0;0;0;f;f;f;f;f;"leer";f
5501;384;0;0;0;0;f;f;f;f;f;"leer";f
5502;384;0;0;0;0;f;f;f;f;f;"leer";f
5503;384;0;0;0;0;f;f;f;f;f;"leer";f
5504;384;0;0;0;0;f;f;f;f;f;"leer";f
5299;384;0;0;0;0;f;f;f;f;f;"leer";f
5300;384;0;0;0;0;f;f;f;f;f;"leer";f
5301;384;0;0;0;0;f;f;f;f;f;"leer";f
5302;384;0;0;0;0;f;f;f;f;f;"leer";f
5303;384;0;0;0;0;f;f;f;f;f;"leer";f
5314;384;0;0;0;0;f;f;f;f;f;"leer";f
5315;384;0;0;0;0;f;f;f;f;f;"leer";f
5172;380;15;0;1;0;f;f;f;f;f;"
";f
5316;384;0;0;0;0;f;f;f;f;f;"leer";f
5317;384;0;0;0;0;f;f;f;f;f;"leer";f
5318;384;0;0;0;0;f;f;f;f;f;"leer";f
5319;384;0;0;0;0;f;f;f;f;f;"leer";f
5320;384;0;0;0;0;f;f;f;f;f;"leer";f
5321;384;0;0;0;0;f;f;f;f;f;"leer";f
5322;384;0;0;0;0;f;f;f;f;f;"leer";f
5323;384;0;0;0;0;f;f;f;f;f;"leer";f
5325;384;0;0;0;0;f;f;f;f;f;"leer";f
5326;384;0;0;0;0;f;f;f;f;f;"leer";f
5327;384;0;0;0;0;f;f;f;f;f;"leer";f
5328;384;0;0;0;0;f;f;f;f;f;"leer";f
5329;384;0;0;0;0;f;f;f;f;f;"leer";f
5330;384;0;0;0;0;f;f;f;f;f;"leer";f
5331;384;0;0;0;0;f;f;f;f;f;"leer";f
5332;384;0;0;0;0;f;f;f;f;f;"leer";f
5333;384;0;0;0;0;f;f;f;f;f;"leer";f
5334;384;0;0;0;0;f;f;f;f;f;"leer";f
5335;384;0;0;0;0;f;f;f;f;f;"leer";f
5336;384;0;0;0;0;f;f;f;f;f;"leer";f
5397;380;0;0;0;0;f;f;f;f;f;"leer
";f
5343;384;0;0;0;0;f;f;f;f;f;"leer";f
5344;384;0;0;0;0;f;f;f;f;f;"leer";f
5345;384;0;0;0;0;f;f;f;f;f;"leer";f
5346;384;0;0;0;0;f;f;f;f;f;"leer";f
5347;384;0;0;0;0;f;f;f;f;f;"leer";f
5350;384;0;0;0;0;f;f;f;f;f;"leer";f
5351;384;0;0;0;0;f;f;f;f;f;"leer";f
5352;384;0;0;0;0;f;f;f;f;f;"leer";f
5353;384;0;0;0;0;f;f;f;f;f;"leer";f
5354;384;0;0;0;0;f;f;f;f;f;"leer";f
5367;384;0;0;0;0;f;f;f;f;f;"leer";f
5368;384;0;0;0;0;f;f;f;f;f;"leer";f
5369;384;0;0;0;0;f;f;f;f;f;"leer";f
5386;384;0;0;0;0;f;f;f;f;f;"leer";f
5390;384;0;0;0;0;f;f;f;f;f;"leer";f
5391;384;0;0;0;0;f;f;f;f;f;"leer";f
5392;384;0;0;0;0;f;f;f;f;f;"leer";f
5394;384;0;0;0;0;f;f;f;f;f;"leer";f
5395;384;0;0;0;0;f;f;f;f;f;"leer";f
5396;384;0;0;0;0;f;f;f;f;f;"leer";f
5404;384;0;0;0;0;f;f;f;f;f;"leer";f
5157;384;0;0;0;0;f;f;f;f;f;"leer";f
5158;384;0;0;0;0;f;f;f;f;f;"leer";f
5159;384;0;0;0;0;f;f;f;f;f;"leer";f
5171;384;0;0;0;0;f;f;f;f;f;"leer";f
5173;384;0;0;0;0;f;f;f;f;f;"leer";f
5174;384;0;0;0;0;f;f;f;f;f;"leer";f
5175;384;0;0;0;0;f;f;f;f;f;"leer";f
5176;384;0;0;0;0;f;f;f;f;f;"leer";f
5177;384;0;0;0;0;f;f;f;f;f;"leer";f
5185;384;0;0;0;0;f;f;f;f;f;"leer";f
5186;384;0;0;0;0;f;f;f;f;f;"leer";f
5187;384;0;0;0;0;f;f;f;f;f;"leer";f
5188;384;0;0;0;0;f;f;f;f;f;"leer";f
5189;384;0;0;0;0;f;f;f;f;f;"leer";f
5190;384;0;0;0;0;f;f;f;f;f;"leer";f
5191;384;0;0;0;0;f;f;f;f;f;"leer";f
5192;384;0;0;0;0;f;f;f;f;f;"leer";f
5193;384;0;0;0;0;f;f;f;f;f;"leer";f
5196;384;0;0;0;0;f;f;f;f;f;"leer";f
5197;384;0;0;0;0;f;f;f;f;f;"leer";f
5198;384;0;0;0;0;f;f;f;f;f;"leer";f
5199;384;0;0;0;0;f;f;f;f;f;"leer";f
5200;384;0;0;0;0;f;f;f;f;f;"leer";f
5201;384;0;0;0;0;f;f;f;f;f;"leer";f
5202;384;0;0;0;0;f;f;f;f;f;"leer";f
5203;384;0;0;0;0;f;f;f;f;f;"leer";f
11340;380;30;0;2.5;0;f;f;f;f;f;"leer
";f
15330;380;3.5;0;0;0;t;f;f;f;f;"leer
";f
5208;384;0;0;0;0;f;f;f;f;f;"leer";f
5214;384;0;0;0;0;f;f;f;f;f;"leer";f
5220;384;0;0;0;0;f;f;f;f;f;"leer";f
5221;384;0;0;0;0;f;f;f;f;f;"leer";f
5222;384;0;0;0;0;f;f;f;f;f;"leer";f
5223;384;0;0;0;0;f;f;f;f;f;"leer";f
5224;384;0;0;0;0;f;f;f;f;f;"leer";f
5225;384;0;0;0;0;f;f;f;f;f;"leer";f
5226;384;0;0;0;0;f;f;f;f;f;"leer";f
5227;384;0;0;0;0;f;f;f;f;f;"leer";f
5228;384;0;0;0;0;f;f;f;f;f;"leer";f
5229;384;0;0;0;0;f;f;f;f;f;"leer";f
5231;384;0;0;0;0;f;f;f;f;f;"leer";f
5237;384;0;0;0;0;f;f;f;f;f;"leer";f
5242;384;0;0;0;0;f;f;f;f;f;"leer";f
5243;384;0;0;0;0;f;f;f;f;f;"leer";f
5249;384;0;0;0;0;f;f;f;f;f;"leer";f
5252;384;0;0;0;0;f;f;f;f;f;"leer";f
5253;384;0;0;0;0;f;f;f;f;f;"leer";f
5255;384;0;0;0;0;f;f;f;f;f;"leer";f
5257;384;0;0;0;0;f;f;f;f;f;"leer";f
5258;384;0;0;0;0;f;f;f;f;f;"leer";f
5259;384;0;0;0;0;f;f;f;f;f;"leer";f
5261;384;0;0;0;0;f;f;f;f;f;"leer";f
5262;384;0;0;0;0;f;f;f;f;f;"leer";f
5263;384;0;0;0;0;f;f;f;f;f;"leer";f
5264;384;0;0;0;0;f;f;f;f;f;"leer";f
5265;384;0;0;0;0;f;f;f;f;f;"leer";f
5266;384;0;0;0;0;f;f;f;f;f;"leer";f
5267;384;0;0;0;0;f;f;f;f;f;"leer";f
5268;384;0;0;0;0;f;f;f;f;f;"leer";f
5269;384;0;0;0;0;f;f;f;f;f;"leer";f
5270;384;0;0;0;0;f;f;f;f;f;"leer";f
5271;384;0;0;0;0;f;f;f;f;f;"leer";f
5274;384;0;0;0;0;f;f;f;f;f;"leer";f
5275;384;0;0;0;0;f;f;f;f;f;"leer";f
5281;384;0;0;0;0;f;f;f;f;f;"leer";f
5284;384;0;0;0;0;f;f;f;f;f;"leer";f
5285;384;0;0;0;0;f;f;f;f;f;"leer";f
5286;384;0;0;0;0;f;f;f;f;f;"leer";f
5287;384;0;0;0;0;f;f;f;f;f;"leer";f
5288;384;0;0;0;0;f;f;f;f;f;"leer";f
5289;384;0;0;0;0;f;f;f;f;f;"leer";f
5290;384;0;0;0;0;f;f;f;f;f;"leer";f
5291;384;0;0;0;0;f;f;f;f;f;"leer";f
5292;384;0;0;0;0;f;f;f;f;f;"leer";f
5293;384;0;0;0;0;f;f;f;f;f;"leer";f
5294;384;0;0;0;0;f;f;f;f;f;"leer";f
5295;384;0;0;0;0;f;f;f;f;f;"leer";f
5296;384;0;0;0;0;f;f;f;f;f;"leer";f
5297;384;0;0;0;0;f;f;f;f;f;"leer";f
5001;384;0;0;0;0;f;f;f;f;f;"leer";f
5002;384;0;0;0;0;f;f;f;f;f;"leer";f
5004;384;0;0;0;0;f;f;f;f;f;"leer";f
5005;384;0;0;0;0;f;f;f;f;f;"leer";f
5008;384;0;0;0;0;f;f;f;f;f;"leer";f
5013;384;0;0;0;0;f;f;f;f;f;"leer";f
5014;384;0;0;0;0;f;f;f;f;f;"leer";f
5015;384;0;0;0;0;f;f;f;f;f;"leer";f
5016;384;0;0;0;0;f;f;f;f;f;"leer";f
5018;384;0;0;0;0;f;f;f;f;f;"leer";f
5019;384;0;0;0;0;f;f;f;f;f;"leer";f
223;380;7;0;0.5;0;f;f;f;f;f;"
";f
5020;384;0;0;0;0;f;f;f;f;f;"leer";f
5021;384;0;0;0;0;f;f;f;f;f;"leer";f
5022;384;0;0;0;0;f;f;f;f;f;"leer";f
5023;384;0;0;0;0;f;f;f;f;f;"leer";f
5024;384;0;0;0;0;f;f;f;f;f;"leer";f
5025;384;0;0;0;0;f;f;f;f;f;"leer";f
5026;384;0;0;0;0;f;f;f;f;f;"leer";f
5027;384;0;0;0;0;f;f;f;f;f;"leer";f
5028;384;0;0;0;0;f;f;f;f;f;"leer";f
5029;384;0;0;0;0;f;f;f;f;f;"leer";f
5030;384;0;0;0;0;f;f;f;f;f;"leer";f
5031;384;0;0;0;0;f;f;f;f;f;"leer";f
5032;384;0;0;0;0;f;f;f;f;f;"leer";f
5033;384;0;0;0;0;f;f;f;f;f;"leer";f
5034;384;0;0;0;0;f;f;f;f;f;"leer";f
5035;384;0;0;0;0;f;f;f;f;f;"leer";f
5036;384;0;0;0;0;f;f;f;f;f;"leer";f
5037;384;0;0;0;0;f;f;f;f;f;"leer";f
5039;384;0;0;0;0;f;f;f;f;f;"leer";f
5040;384;0;0;0;0;f;f;f;f;f;"leer";f
5041;384;0;0;0;0;f;f;f;f;f;"leer";f
5045;384;0;0;0;0;f;f;f;f;f;"leer";f
5048;384;0;0;0;0;f;f;f;f;f;"leer";f
5049;384;0;0;0;0;f;f;f;f;f;"leer";f
5057;384;0;0;0;0;f;f;f;f;f;"leer";f
5058;384;0;0;0;0;f;f;f;f;f;"leer";f
5059;384;0;0;0;0;f;f;f;f;f;"leer";f
5061;384;0;0;0;0;f;f;f;f;f;"leer";f
5081;384;0;0;0;0;f;f;f;f;f;"leer";f
5089;384;0;0;0;0;f;f;f;f;f;"leer";f
5092;384;0;0;0;0;f;f;f;f;f;"leer";f
5093;384;0;0;0;0;f;f;f;f;f;"leer";f
5095;384;0;0;0;0;f;f;f;f;f;"leer";f
5096;384;0;0;0;0;f;f;f;f;f;"leer";f
5097;384;0;0;0;0;f;f;f;f;f;"leer";f
5098;384;0;0;0;0;f;f;f;f;f;"leer";f
5099;384;0;0;0;0;f;f;f;f;f;"leer";f
5100;384;0;0;0;0;f;f;f;f;f;"leer";f
5101;384;0;0;0;0;f;f;f;f;f;"leer";f
5102;384;0;0;0;0;f;f;f;f;f;"leer";f
5110;384;0;0;0;0;f;f;f;f;f;"leer";f
5111;384;0;0;0;0;f;f;f;f;f;"leer";f
5112;384;0;0;0;0;f;f;f;f;f;"leer";f
5113;384;0;0;0;0;f;f;f;f;f;"leer";f
5114;384;0;0;0;0;f;f;f;f;f;"leer";f
5115;384;0;0;0;0;f;f;f;f;f;"leer";f
5116;384;0;0;0;0;f;f;f;f;f;"leer";f
5117;384;0;0;0;0;f;f;f;f;f;"leer";f
5118;384;0;0;0;0;f;f;f;f;f;"leer";f
5119;384;0;0;0;0;f;f;f;f;f;"leer";f
5120;384;0;0;0;0;f;f;f;f;f;"leer";f
5121;384;0;0;0;0;f;f;f;f;f;"leer";f
5122;384;0;0;0;0;f;f;f;f;f;"leer";f
5123;384;0;0;0;0;f;f;f;f;f;"leer";f
5124;384;0;0;0;0;f;f;f;f;f;"leer";f
5125;384;0;0;0;0;f;f;f;f;f;"leer";f
5127;384;0;0;0;0;f;f;f;f;f;"leer";f
5128;384;0;0;0;0;f;f;f;f;f;"leer";f
5129;384;0;0;0;0;f;f;f;f;f;"leer";f
5130;384;0;0;0;0;f;f;f;f;f;"leer";f
5131;384;0;0;0;0;f;f;f;f;f;"leer";f
5145;384;0;0;0;0;f;f;f;f;f;"leer";f
5146;384;0;0;0;0;f;f;f;f;f;"leer";f
5147;384;0;0;0;0;f;f;f;f;f;"leer";f
5148;384;0;0;0;0;f;f;f;f;f;"leer";f
5149;384;0;0;0;0;f;f;f;f;f;"leer";f
5152;384;0;0;0;0;f;f;f;f;f;"leer";f
5153;384;0;0;0;0;f;f;f;f;f;"leer";f
5154;384;0;0;0;0;f;f;f;f;f;"leer";f
5155;384;0;0;0;0;f;f;f;f;f;"leer";f
5156;384;0;0;0;0;f;f;f;f;f;"leer";f
4863;384;0;0;0;0;f;f;f;f;f;"leer";f
4864;384;0;0;0;0;f;f;f;f;f;"leer";f
4865;384;0;0;0;0;f;f;f;f;f;"leer";f
4866;384;0;0;0;0;f;f;f;f;f;"leer";f
4867;384;0;0;0;0;f;f;f;f;f;"leer";f
4868;384;0;0;0;0;f;f;f;f;f;"leer";f
4870;384;0;0;0;0;f;f;f;f;f;"leer";f
4871;384;0;0;0;0;f;f;f;f;f;"leer";f
4873;384;0;0;0;0;f;f;f;f;f;"leer";f
4876;384;0;0;0;0;f;f;f;f;f;"leer";f
4877;384;0;0;0;0;f;f;f;f;f;"leer";f
4879;384;0;0;0;0;f;f;f;f;f;"leer";f
4882;384;0;0;0;0;f;f;f;f;f;"leer";f
4883;384;0;0;0;0;f;f;f;f;f;"leer";f
4884;384;0;0;0;0;f;f;f;f;f;"leer";f
4885;384;0;0;0;0;f;f;f;f;f;"leer";f
4886;384;0;0;0;0;f;f;f;f;f;"leer";f
4887;384;0;0;0;0;f;f;f;f;f;"leer";f
4888;384;0;0;0;0;f;f;f;f;f;"leer";f
4890;384;0;0;0;0;f;f;f;f;f;"leer";f
4891;384;0;0;0;0;f;f;f;f;f;"leer";f
4716;380;15;0;1.5;0;f;f;f;f;f;"
";f
4893;384;0;0;0;0;f;f;f;f;f;"leer";f
4896;384;0;0;0;0;f;f;f;f;f;"leer";f
4897;384;0;0;0;0;f;f;f;f;f;"leer";f
4899;384;0;0;0;0;f;f;f;f;f;"leer";f
4902;384;0;0;0;0;f;f;f;f;f;"leer";f
4905;384;0;0;0;0;f;f;f;f;f;"leer";f
4906;384;0;0;0;0;f;f;f;f;f;"leer";f
4907;384;0;0;0;0;f;f;f;f;f;"leer";f
4908;384;0;0;0;0;f;f;f;f;f;"leer";f
4910;384;0;0;0;0;f;f;f;f;f;"leer";f
4917;384;0;0;0;0;f;f;f;f;f;"leer";f
4919;384;0;0;0;0;f;f;f;f;f;"leer";f
4920;384;0;0;0;0;f;f;f;f;f;"leer";f
4921;384;0;0;0;0;f;f;f;f;f;"leer";f
4922;384;0;0;0;0;f;f;f;f;f;"leer";f
4929;384;0;0;0;0;f;f;f;f;f;"leer";f
4930;384;0;0;0;0;f;f;f;f;f;"leer";f
4931;384;0;0;0;0;f;f;f;f;f;"leer";f
4932;384;0;0;0;0;f;f;f;f;f;"leer";f
4933;384;0;0;0;0;f;f;f;f;f;"leer";f
4939;384;0;0;0;0;f;f;f;f;f;"leer";f
4940;384;0;0;0;0;f;f;f;f;f;"leer";f
4941;384;0;0;0;0;f;f;f;f;f;"leer";f
4942;384;0;0;0;0;f;f;f;f;f;"leer";f
4943;384;0;0;0;0;f;f;f;f;f;"leer";f
4944;384;0;0;0;0;f;f;f;f;f;"leer";f
4946;384;0;0;0;0;f;f;f;f;f;"leer";f
4947;384;0;0;0;0;f;f;f;f;f;"leer";f
4948;384;0;0;0;0;f;f;f;f;f;"leer";f
4949;384;0;0;0;0;f;f;f;f;f;"leer";f
4950;384;0;0;0;0;f;f;f;f;f;"leer";f
4951;384;0;0;0;0;f;f;f;f;f;"leer";f
15235;380;35;0;1.3;0;f;f;f;f;f;"leer
";f
4953;384;0;0;0;0;f;f;f;f;f;"leer";f
4956;384;0;0;0;0;f;f;f;f;f;"leer";f
4958;384;0;0;0;0;f;f;f;f;f;"leer";f
4959;384;0;0;0;0;f;f;f;f;f;"leer";f
4960;384;0;0;0;0;f;f;f;f;f;"leer";f
5126;384;0;0;0;0;f;f;f;f;f;"leer";f
4961;384;0;0;0;0;f;f;f;f;f;"leer";f
4962;384;0;0;0;0;f;f;f;f;f;"leer";f
4963;384;0;0;0;0;f;f;f;f;f;"leer";f
4964;384;0;0;0;0;f;f;f;f;f;"leer";f
4965;384;0;0;0;0;f;f;f;f;f;"leer";f
4966;384;0;0;0;0;f;f;f;f;f;"leer";f
4967;384;0;0;0;0;f;f;f;f;f;"leer";f
4968;384;0;0;0;0;f;f;f;f;f;"leer";f
4969;384;0;0;0;0;f;f;f;f;f;"leer";f
4972;384;0;0;0;0;f;f;f;f;f;"leer";f
4973;384;0;0;0;0;f;f;f;f;f;"leer";f
4974;384;0;0;0;0;f;f;f;f;f;"leer";f
4975;384;0;0;0;0;f;f;f;f;f;"leer";f
4976;384;0;0;0;0;f;f;f;f;f;"leer";f
4977;384;0;0;0;0;f;f;f;f;f;"leer";f
4978;384;0;0;0;0;f;f;f;f;f;"leer";f
4979;384;0;0;0;0;f;f;f;f;f;"leer";f
4980;384;0;0;0;0;f;f;f;f;f;"leer";f
4981;384;0;0;0;0;f;f;f;f;f;"leer";f
4983;384;0;0;0;0;f;f;f;f;f;"leer";f
